date_gsheets,AAPL,KO,NFLX,BRK.B,DIS,IBM,VZ,WMT,GE,TSLA
7/25/2017 16:00:00,152.74,45.24,186.97,172.94,106.42,146.19,43.98,78.52,25.44,339.6
7/26/2017 16:00:00,153.46,45.74,189.08,173.02,106.94,145.36,44.4,78.9,25.59,343.85
7/27/2017 16:00:00,150.56,46.12,182.68,173.05,110,145.07,47.81,79.78,25.79,334.46
7/28/2017 16:00:00,149.5,46.01,184.04,174,109.96,144.29,47.94,79.81,25.53,335.07
7/31/2017 16:00:00,148.73,45.84,181.66,174.97,109.93,144.67,48.4,79.99,25.61,323.47
08/01/2017 16:00,150.05,45.7,182.03,176.29,110.61,145.3,48.89,80.5,25.44,319.57
08/02/2017 16:00,157.14,45.59,180.74,177.85,108.67,144.45,48.21,80.53,25.52,325.89
08/03/2017 16:00,155.57,45.67,179.23,178.99,109.12,144.94,48.61,80.87,25.76,347.09
08/04/2017 16:00,156.39,45.5,180.27,179.92,107.69,145.16,48.91,80.48,25.78,356.91
08/07/2017 16:00,158.81,45.64,181.33,178.04,106.35,143.47,48.86,81.28,25.63,355.17
08/08/2017 16:00,160.08,45.6,178.36,176.43,106.98,142.11,48.6,81.59,25.56,365.22
08/09/2017 16:00,161.06,45.59,175.78,178.06,102.83,141.77,48.22,81.61,25.71,363.53
08/10/2017 16:00,155.32,45.74,169.14,176.36,101.35,141.84,48.02,80.66,25.3,355.4
08/11/2017 16:00,157.48,45.59,171.4,175.34,101.99,141.84,48.06,80.4,25.2,357.87
8/14/2017 16:00:00,159.85,45.8,171,177.29,101.4,142.32,48.78,80.7,25.36,363.8
8/15/2017 16:00:00,161.6,46.19,168.5,177.47,101.51,142.07,48.48,80.77,25.14,362.33
8/16/2017 16:00:00,160.95,46.2,169.98,178.54,102.2,142.5,48.41,80.98,25.1,362.91
8/17/2017 16:00:00,157.86,45.86,166.09,177.16,101.38,140.7,47.89,79.7,24.75,351.92
8/18/2017 16:00:00,157.5,45.67,166.54,177.56,100.7,139.7,47.69,79.31,24.55,347.46
8/21/2017 16:00:00,157.21,45.68,166.76,178.34,101.17,140.33,48.14,79.71,24.49,337.86
8/22/2017 16:00:00,159.78,45.6,169.34,180.45,102.77,141.01,48.35,80.02,24.6,341.35
8/23/2017 16:00:00,159.98,45.54,169.06,179.98,101.5,142.14,48.28,79.96,24.39,352.77
8/24/2017 16:00:00,159.27,45.41,168.13,178.43,101.52,142.94,48.31,78.34,24.3,352.93
8/25/2017 16:00:00,159.86,45.57,165.95,179.6,102.41,143.74,48.68,78.63,24.49,348.05
8/28/2017 16:00:00,161.47,45.42,167.12,178.7,102.56,142.51,48.61,78.03,24.47,345.66
8/29/2017 16:00:00,162.91,45.45,168.81,178.62,102.57,143.14,48.51,78.77,24.44,347.36
8/30/2017 16:00:00,163.35,45.39,174.69,180.35,102.87,142.56,48.12,78.54,24.28,353.18
8/31/2017 16:00:00,164,45.55,174.71,181.16,101.2,143.03,47.97,78.07,24.55,355.9
09/01/2017 16:00,164.05,45.78,174.74,180.73,101.5,144.08,47.92,78.37,25.14,355.4
09/05/2017 16:00,162.08,45.92,174.52,176.98,101.6,143.04,47.36,79.8,24.76,349.59
09/06/2017 16:00,161.91,45.96,179.25,176.79,101.5,143.82,46.91,80.08,24.92,344.53
09/07/2017 16:00,161.26,46.28,179,173.99,97.06,142.9,46.2,80.12,24.02,350.61
09/08/2017 16:00,158.63,46.3,176.42,175.5,97.07,142.45,46.11,78.88,23.82,343.4
09/11/2017 16:00,161.5,46.52,181.74,177.87,97.09,144.86,46.3,79.08,23.72,363.69
09/12/2017 16:00,160.86,46.72,185.15,178.63,97.89,145.76,46.79,79.61,23.91,362.75
9/13/2017 16:00:00,159.65,46.87,183.64,178.92,98.82,145.99,47.25,79.86,24.11,366.23
9/14/2017 16:00:00,158.28,46.11,182.63,178.57,97.9,145.54,47.18,79.68,24.26,377.64
9/15/2017 16:00:00,159.88,46.18,182.35,179.89,98.52,144.82,47.86,80.38,23.93,379.81
9/18/2017 16:00:00,158.67,46.11,184.62,181.47,98.1,144.55,48.09,80,24.46,385
9/19/2017 16:00:00,158.73,45.98,185.68,183.01,98.43,144.39,49.34,80.05,24.2,375.1
9/20/2017 16:00:00,156.07,45.78,185.51,183.82,99.21,145.88,49.48,80.5,24.32,373.91
9/21/2017 16:00:00,153.39,45.4,188.78,183.16,98.89,145.26,48.94,80.01,24.75,366.48
9/22/2017 16:00:00,151.89,45.49,187.35,181.86,98.6,145.13,49.9,79.53,24.87,351.09
9/25/2017 16:00:00,150.55,45.69,178.55,182.52,99.57,145.87,49.9,79.15,25.11,344.99
9/26/2017 16:00:00,153.14,45.57,179.38,181.86,98.63,146.56,49.51,79.39,24.93,345.25
9/27/2017 16:00:00,154.23,44.64,181.97,183.27,99.24,145.66,49.51,79.29,24.37,340.97
9/28/2017 16:00:00,153.28,44.91,180.7,183.21,98.05,145.66,49.41,78.95,24.24,339.6
9/29/2017 16:00:00,154.12,45.01,181.35,183.32,98.57,145.08,49.49,78.14,24.18,341.1
10/02/2017 16:00,153.81,44.8,177.01,185.41,99.86,146.66,49.36,78.45,24.57,341.53
10/03/2017 16:00,154.48,45.19,179.19,185.67,100.79,146.78,49.85,79.22,24.8,348.14
10/04/2017 16:00,153.48,45.5,184.45,185.83,100.55,146.48,49.9,79.09,24.48,355.01
10/05/2017 16:00,155.39,45.52,194.39,187.12,100.11,146.72,49.77,79.41,24.54,355.33
10/06/2017 16:00,155.3,45.49,198.02,187.43,100.07,146.48,48.81,79,24.39,356.88
10/09/2017 16:00,155.84,45.41,196.87,187.5,99.57,147.39,49.05,80.53,23.43,342.94
10/10/2017 16:00,155.9,45.87,195.08,188,99.58,148.5,49.14,84.13,23.36,355.59
10/11/2017 16:00,156.55,46.1,194.95,187.46,98.55,147.62,48.86,85.73,23.07,354.6
10/12/2017 16:00,156,46.11,195.86,186.3,96.93,147.03,48.35,86.1,23.05,355.68
10/13/2017 16:00:00,156.99,46.18,199.49,187.37,97.38,147.1,47.86,86.62,22.98,355.57
10/16/2017 16:00:00,159.88,46.62,202.68,187.96,98.13,146.83,48.09,85.74,23.36,350.6
10/17/2017 16:00:00,160.47,46.52,199.48,187.39,98.36,146.54,48.4,85.98,23.19,355.75
10/18/2017 16:00:00,159.76,46.4,195.54,187.85,98.25,159.53,48.65,86.22,23.12,359.65
10/19/2017 16:00:00,155.98,46.59,195.13,187.21,99.01,160.9,49.21,86.4,23.58,351.81
10/20/2017 16:00:00,156.25,46.38,194.16,189.04,99.4,162.07,49.53,87.44,23.83,345.1
10/23/2017 16:00:00,156.17,46.32,192.47,189.39,98.7,159.55,48.99,88.65,22.32,337.02
10/24/2017 16:00:00,157.1,46.18,196.02,189.78,98.29,155.88,48.94,87.98,21.89,337.34
10/25/2017 16:00:00,156.41,46.05,193.77,188.71,97.8,153.5,48.64,88.48,21.5,325.84
10/26/2017 16:00:00,157.41,46.23,195.21,188.61,98.56,153.6,48.89,88.62,21.32,326.17
10/27/2017 16:00:00,163.05,46.07,199.54,188.59,98.31,153.68,48.87,88.17,20.79,320.87
10/30/2017 16:00:00,166.72,45.86,198.37,187.85,98.04,154.36,47.83,86.95,20.41,320.08
10/31/2017 16:00:00,169.04,45.98,196.43,186.94,97.81,154.06,47.87,87.31,20.16,331.53
11/01/2017 16:00,166.89,45.8,198,187.17,99.03,154.03,47.83,87.94,20.02,321.08
11/02/2017 16:00,168.11,45.88,199.32,188.61,98.35,153.35,47.46,88.8,19.94,299.26
11/03/2017 16:00,172.5,45.97,200.01,187.27,98.64,151.58,47.42,89.68,20.14,306.09
11/06/2017 16:00,174.25,45.47,200.13,186.68,100.64,150.84,45.53,88.7,20.13,302.78
11/07/2017 16:00,174.81,45.94,195.89,186.3,101.61,151.35,45.57,88.95,20.21,306.05
11/08/2017 16:00,176.24,46.18,196.44,184.6,101.18,151.57,45.46,90.26,20.12,304.39
11/09/2017 16:00,175.88,46.23,193.9,184.49,102.68,150.3,45.07,90.3,19.99,302.99
11/10/2017 16:00,174.67,46.54,192.02,183.68,104.78,149.16,44.88,90.92,20.49,302.99
11/13/2017 16:00:00,173.97,46.72,195.08,184.4,104.74,148.4,44.75,90.99,19.02,315.4
11/14/2017 16:00:00,171.34,47.43,195.71,183.34,103.17,148.89,44.22,91.09,17.9,308.7
11/15/2017 16:00:00,169.08,46.81,192.12,181.81,103.69,147.1,44.11,89.83,18.26,311.3
11/16/2017 16:00:00,171.1,46.55,195.51,182.05,103.6,149.12,44.77,99.62,18.25,312.5
11/17/2017 16:00:00,170.15,45.71,193.2,181.06,103.44,148.97,45.42,97.47,18.21,315.05
11/20/2017 16:00:00,169.98,45.46,194.1,181.63,102.75,150.51,46.2,97.48,17.98,308.74
11/21/2017 16:00:00,173.14,45.78,196.23,183.18,103,151.95,46.18,96.52,17.83,317.81
11/22/2017 16:00:00,174.96,45.84,196.32,182.56,102.74,151.77,47.1,96.41,18.15,312.6
11/24/2017 13:00:00,174.97,45.88,195.75,182.36,102.64,151.84,47.01,96.62,18.19,315.55
11/27/2017 16:00:00,174.09,45.9,195.05,183.49,102.79,151.98,47.66,96.62,18.12,316.81
11/28/2017 16:00:00,173.07,45.83,199.18,187.54,103.41,152.47,48.82,96.77,18.41,317.55
11/29/2017 16:00:00,169.48,45.5,188.15,189.85,105.24,153.55,49.9,97.56,18.48,307.54
11/30/2017 16:00:00,171.85,45.77,187.58,193.01,104.82,153.97,50.89,97.23,18.29,308.85
12/01/2017 16:00,171.05,45.97,186.82,194.56,105.25,154.76,51.25,97.35,17.88,306.53
12/04/2017 16:00,169.8,46.23,184.04,196.96,110.22,156.46,51.72,97.01,17.95,305.2
12/05/2017 16:00,169.64,46.26,184.21,196.07,107.22,155.35,50.92,97.83,17.76,303.7
12/06/2017 16:00,169.01,46.45,185.3,196.01,105.46,154.1,50.68,97.28,17.66,313.26
12/07/2017 16:00,169.32,45.78,185.2,196.34,105.26,153.57,50.42,96.78,17.71,311.24
12/08/2017 16:00,169.37,45.31,188.54,196.44,104.23,154.81,51.09,96.55,17.71,315.13
12/11/2017 16:00,172.67,45.33,186.22,196.7,106.83,155.41,51.84,96.93,17.65,328.91
12/12/2017 16:00,171.7,45.29,185.73,199.07,107.43,156.74,53.19,96.7,17.91,341.03
12/13/2017 16:00:00,172.27,45.9,187.86,197.4,107.61,153.91,52.89,97.76,17.76,339.03
12/14/2017 16:00:00,172.22,46.03,189.56,196.66,110.57,154,52.34,97.13,17.64,337.89
12/15/2017 16:00:00,173.97,46.19,190.12,197.78,111.27,152.5,52.67,97.11,17.82,343.45
12/18/2017 16:00:00,176.42,45.93,190.42,199.34,111.03,153.33,53.25,97.9,17.76,338.87
12/19/2017 16:00:00,174.54,46.13,187.02,197.91,111.81,153.23,52.83,98.8,17.59,331.1
12/20/2017 16:00:00,174.35,46.08,188.82,197.79,109.69,152.95,52.77,98.75,17.45,328.98
12/21/2017 16:00:00,175.01,45.6,188.62,198.89,109.57,151.5,53.01,98.06,17.47,331.66
12/22/2017 16:00:00,175.01,45.59,189.94,197.92,108.67,152.5,53.19,98.21,17.5,325.2
12/26/2017 16:00:00,170.57,45.81,187.76,197.57,108.12,152.83,53.22,99.16,17.43,317.29
12/27/2017 16:00:00,170.6,45.93,186.24,198.69,107.64,153.13,53.28,99.26,17.38,311.64
12/28/2017 16:00:00,171.08,45.72,192.71,199.56,107.77,154.04,53.43,99.4,17.36,315.36
12/29/2017 16:00:00,169.23,45.88,191.96,198.22,107.51,153.42,52.93,98.75,17.45,311.35
